Značka,Model,Rok,Najeté km,Cena,Palivo,Převodovka,Výkon (kW)
Citroën,C4,2013,76869,160000,benzín,manual,70
Citroën,C3,2005,208750,38000,benzín,manual,44
Citroën,C-Crosser,2009,239823,140000,nafta,manual,115
Citroën,C-Elysee,2013,184195,83000,LPG + benzín,manual,85
Citroën,C4,2007,223113,65000,nafta,automat,80
Citroën,C4,2018,81313,300000,benzín,automat,96
Citroën,Berlingo,2019,93079,375100,nafta,manual,96
Citroën,C4,2013,197531,139000,nafta,manual,82
Citroën,Berlingo,2016,114924,159800,nafta,manual,73
Citroën,C1,2008,107073,45000,benzín,manual,50
Citroën,C4,2013,141842,225000,nafta,manual,110
Citroën,C1,2008,121538,50000,benzín,manual,50
Citroën,C3,2017,13732,295000,benzín,manual,81
Citroën,C4,2021,58519,460000,nafta,automat,96
Citroën,C4,2010,124604,125000,benzín,manual,88
Citroën,C3,2009,112055,128000,benzín,manual,88
Citroën,C5,2011,162898,130000,nafta,manual,120
Citroën,C3,2009,222441,49000,nafta,manual,80
Citroën,C4,2008,255684,50000,nafta,manual,80
Citroën,C4,2017,78733,300000,nafta,manual,88
Citroën,C4,2010,132230,132000,benzín,manual,88
Citroën,Xsara,2005,159784,70000,nafta,manual,80
Citroën,C3,2010,174107,80000,nafta,manual,66
Citroën,C4,2016,118994,180000,benzín,manual,60
Citroën,C3,2012,98378,125000,benzín,manual,70
Citroën,C5,2006,208937,55000,benzín,manual,105
Citroën,C5,2015,113616,180000,nafta,automat,120
Citroën,C5,2008,245580,65000,benzín,manual,92
Citroën,Grand,2021,150011,300000,nafta,automat,96
Citroën,C4,2013,189519,159000,nafta,manual,84
Citroën,C4,2007,190926,40000,benzín,manual,80
Citroën,Xantia,2000,186424,55000,nafta,manual,80
Citroën,Berlingo,2022,77000,389000,nafta,manual,96
Citroën,C4,2014,216293,170000,nafta,manual,110
Citroën,Berlingo,2004,117699,45000,benzín,manual,80
Citroën,C2,2006,111630,40000,benzín,manual,44
Citroën,DS4,2012,118150,170000,nafta,manual,82
Citroën,C3,2009,177242,75000,benzín,manual,70
Citroën,C4,2021,48610,350000,benzín,manual,96
Citroën,C4,2015,163090,120000,benzín,manual,96
Citroën,C3,2005,129952,49000,benzín,manual,54
Citroën,C4,2012,165419,120000,nafta,automat,82
Citroën,C1,2012,57342,60000,benzín,manual,50
Citroën,C4,2013,63684,144000,benzín,manual,88
Citroën,C4,2015,87169,220000,nafta,manual,84
Citroën,C4,2008,212568,45000,nafta,automat,80
Citroën,C3,2016,108400,125000,benzín,manual,70
Citroën,C4,2016,161435,167000,nafta,manual,73
Citroën,C4,2011,239033,84000,nafta,manual,82
Citroën,C3,2009,181180,60000,benzín,manual,44
Citroën,Jumper,2019,114911,389700,nafta,manual,96
Citroën,C3,2016,80707,179000,benzín,manual,81
Citroën,C4,2007,144327,36000,benzín,manual,65
Citroën,C2,2004,133457,19000,benzín,manual,44
Citroën,C4,2012,229340,55000,nafta,manual,68
Citroën,C-Elysee,2015,127063,84900,benzín,manual,85
Citroën,C3,2021,38435,255000,benzín,manual,61
Citroën,C3,2016,83670,130000,benzín,manual,50
Citroën,C3,2009,157885,45000,benzín,manual,44
Citroën,C3,2006,210411,35000,benzín,manual,54
Citroën,Jumper,2014,239600,169400,nafta,manual,110
Citroën,C4,2009,256466,50000,nafta,manual,103
Citroën,C4,2015,102801,178000,nafta,manual,85
Citroën,C4,2005,83794,55000,benzín,manual,80
Citroën,C4,2014,118243,182000,nafta,manual,85
Citroën,C3,2018,124412,195000,benzín,automat,81
Citroën,C4,2008,89080,85000,benzín,manual,80
Citroën,C3,2020,12499,258000,benzín,manual,61
Citroën,C4,2017,170564,185000,nafta,manual,88
Citroën,C4,2011,199441,70000,nafta,automat,82
Citroën,Berlingo,2019,150838,300000,benzín,manual,81
Citroën,C4,2016,73049,190000,benzín,manual,81
Citroën,C3,2017,31349,220000,benzín,manual,60
Citroën,C4,2019,53657,305000,benzín,automat,96
Citroën,C3,2009,83619,65000,benzín,manual,44
Citroën,Berlingo,2018,2930,370000,nafta,manual,73
Citroën,C4,2017,94060,260000,nafta,manual,88
Citroën,C4,2019,153185,310000,nafta,manual,96
Citroën,C4,2016,67518,200000,benzín,manual,81
Citroën,C4,2013,168799,155000,nafta,automat,85
Citroën,C4,2014,127593,215000,nafta,manual,110
Citroën,C4,2018,87911,235000,benzín,manual,96
Citroën,C4,2018,147142,290000,nafta,automat,88
Citroën,C3,2017,62401,250000,benzín,automat,81
Citroën,C3,2022,15849,350000,benzín,manual,81
Hyundai,Kona,2018,55833,330000,benzín,manual,88
Hyundai,Kona,2019,76310,330000,benzín,manual,88
Hyundai,Santa,2016,113061,450000,nafta,automat,147
Hyundai,I30,2014,195140,150000,benzín,manual,99
Hyundai,I40,2019,64681,300000,nafta,manual,100
Hyundai,I30,2021,68016,324000,benzín,manual,88
Hyundai,I30,2019,90569,310000,benzín,manual,103
Hyundai,I30,2018,106078,300000,benzín,manual,103
Hyundai,I30,2021,6431,420000,hybridní,manual,117
Hyundai,I30,2021,22074,340000,benzín,manual,81
Hyundai,I10,2016,67478,155000,benzín,manual,49
Hyundai,I30,2022,29574,345000,benzín,manual,81
Hyundai,I10,2017,63911,155000,benzín,manual,49
Hyundai,Bayon,2023,7517,325000,benzín,manual,62
Hyundai,Ix35,2014,149946,270000,nafta,automat,135
Hyundai,I30,2021,43275,310000,benzín,manual,88
Hyundai,Tucson,2015,95715,440000,nafta,automat,136
Hyundai,Santa,2018,159100,415000,nafta,automat,147
Hyundai,I30,2020,71013,272000,benzín,manual,81
Hyundai,I30,2017,78203,309000,benzín,manual,103
Hyundai,Ix35,2014,48757,289000,benzín,manual,99
Hyundai,Bayon,2022,25000,340000,benzín,manual,74
Hyundai,Tucson,2015,208873,265000,nafta,manual,85
Hyundai,Ix35,2015,119844,265000,benzín,manual,122
Hyundai,Tucson,2017,185423,320000,nafta,manual,85
Hyundai,I30,2021,71019,405000,benzín,automat,117
Hyundai,I30,2021,61554,300000,benzín,manual,80
Hyundai,I20,2021,50122,329000,benzín,manual,73
Hyundai,I30,2013,156592,150000,benzín,manual,88
Hyundai,Ix35,2010,196622,150000,benzín,manual,120
Hyundai,Tucson,2020,102939,434000,nafta,manual,100
Hyundai,I30,2022,57594,320000,benzín,manual,80
Hyundai,Tucson,2015,181352,330000,nafta,manual,85
Hyundai,Tucson,2018,115046,405000,benzín,automat,130
Hyundai,Kona,2020,46374,409000,benzín,automat,130
Hyundai,Ix35,2014,40558,290000,benzín,manual,99
Hyundai,Santa,2018,141713,440000,nafta,automat,147
Hyundai,I30,2019,46943,340000,benzín,manual,103
Hyundai,I30,2020,64197,326000,benzín,manual,81
Hyundai,I20,2020,21060,255000,benzín,manual,55
Hyundai,I30,2018,253876,150000,nafta,manual,81
Hyundai,I30,2020,79851,330000,benzín,manual,81
Hyundai,Ix35,2012,145484,219000,nafta,manual,135
Hyundai,Tucson,2016,211730,289000,nafta,manual,85
Hyundai,I20,2023,20120,325000,benzín,manual,74
Hyundai,Tucson,2018,32996,430000,benzín,manual,130
Hyundai,I20,2023,21659,300000,benzín,manual,62
Hyundai,Tucson,2009,128565,130000,benzín,manual,104
Hyundai,I30,2021,106235,335000,benzín,manual,81
Hyundai,I30,2018,76627,259000,benzín,manual,88
Hyundai,Tucson,2017,180439,300000,nafta,manual,85
Hyundai,Tucson,2016,160580,320000,nafta,manual,85
Hyundai,I30,2018,110504,320000,benzín,automat,103
Hyundai,I40,2015,72548,280000,nafta,manual,104
Hyundai,I40,2017,137095,210000,nafta,manual,85
Hyundai,I30,2020,31204,400000,benzín,automat,88
Hyundai,Ix35,2011,135411,174000,nafta,manual,85
Hyundai,Ix35,2012,169793,180000,nafta,manual,135
Hyundai,I30,2018,58955,260000,benzín,manual,88
Hyundai,Tucson,2006,189462,89000,nafta,manual,103
Hyundai,Kona,2018,67520,315000,benzín,manual,88
Hyundai,Ix35,2014,146310,252000,nafta,manual,100
Hyundai,Ix35,2012,100062,190000,nafta,manual,85
Hyundai,I30,2017,157763,209000,nafta,manual,81
Hyundai,Ix35,2011,143254,170000,nafta,manual,85
Hyundai,Tucson,2017,140929,350000,benzín,automat,130
Hyundai,Tucson,2016,108205,380000,benzín,automat,130
Hyundai,Tucson,2019,32255,450000,nafta,manual,85
Hyundai,I30,2012,156262,150000,nafta,manual,81
Hyundai,Kona,2021,41533,405000,benzín,automat,88
Hyundai,Ix35,2011,58942,240000,nafta,manual,100
Hyundai,Santa,2015,184343,395000,nafta,automat,145
Hyundai,Santa,2014,147198,378000,nafta,automat,145
Hyundai,Santa,2007,182376,90000,nafta,automat,114
Hyundai,I30,2021,54309,380000,benzín,manual,118
Hyundai,Kona,2019,78556,389000,benzín,automat,130
Hyundai,Tucson,2007,196150,100000,nafta,manual,103
Hyundai,Tucson,2007,125918,95000,nafta,manual,103
Hyundai,I20,2013,87015,118000,benzín,manual,63
Hyundai,I20,2009,133881,60000,benzín,manual,57
Hyundai,I40,2015,209329,219000,nafta,automat,104
Hyundai,Matrix,2005,123721,35000,benzín,manual,76
Hyundai,Santa,2014,140093,315000,nafta,manual,110
Hyundai,Getz,2008,57517,56000,benzín,manual,49
Hyundai,I30,2023,9575,509000,benzín,manual,117
Hyundai,I30,2019,177332,205000,nafta,manual,85
Hyundai,I30,2019,22500,385000,benzín,manual,103
Hyundai,I10,2023,746,350000,benzín,manual,73
Hyundai,I30,2021,34947,348000,benzín,manual,88
Hyundai,I30,2017,115192,240000,nafta,automat,81
Hyundai,Tucson,2015,194730,320000,nafta,automat,136
Hyundai,Tucson,2016,61838,359000,benzín,manual,130
Hyundai,I30,2022,14856,458000,hybridní,manual,117
Hyundai,Atos,2007,102121,45000,benzín,manual,46
Hyundai,Santa,2015,145124,375000,nafta,manual,145
Hyundai,Santa,2016,151368,375000,nafta,automat,147
Hyundai,Santa,2007,144711,129000,nafta,automat,114
Hyundai,Ix35,2015,235197,172000,nafta,manual,85
Hyundai,I30,2008,192496,68000,nafta,manual,66
Hyundai,Atos,2006,93840,55000,benzín,manual,46
Hyundai,I40,2013,292159,140000,nafta,manual,100
Hyundai,Tucson,2015,137200,349000,nafta,manual,100
Hyundai,I30,2020,60249,385000,benzín,manual,117
Hyundai,Tucson,2018,69947,360000,nafta,manual,85
Hyundai,Tucson,2008,137215,100000,benzín,manual,104
Hyundai,I30,2014,120419,140000,benzín,manual,73
Hyundai,Tucson,2016,53535,358000,benzín,manual,97
Hyundai,Ix20,2018,32819,280000,benzín,manual,92
Hyundai,Tucson,2020,42263,498000,nafta,automat,100
Hyundai,I30,2018,130500,240000,nafta,manual,81
Hyundai,I30,2018,98888,290000,benzín,manual,103
Hyundai,I30,2019,103339,265000,nafta,manual,100
Hyundai,I20,2013,106025,105000,benzín,manual,62
Hyundai,Santa,2016,140515,390000,nafta,automat,147
Hyundai,I40,2017,86671,305000,nafta,manual,104
Hyundai,Tucson,2017,136338,320000,nafta,manual,85
Hyundai,Tucson,2018,135449,370000,benzín,manual,130
Hyundai,I30,2016,71233,239000,benzín,manual,88
Hyundai,Tucson,2016,145627,345000,nafta,automat,104
Hyundai,Tucson,2015,223439,250000,nafta,manual,85
Hyundai,Kona,2023,19567,538000,benzín,automat,145
Hyundai,Santa,2023,11790,960000,benzín,automat,132
Hyundai,Ix35,2010,169570,200000,nafta,manual,100
Hyundai,I30,2022,151260,280000,benzín,manual,88
Hyundai,I30,2016,122794,220000,benzín,manual,99
Hyundai,Ix35,2010,143141,186000,LPG + benzín,manual,120
Hyundai,Santa,2006,265878,100000,nafta,manual,110
Hyundai,Santa,2014,174859,330000,nafta,manual,145
Hyundai,Santa,2006,214706,130000,nafta,automat,110
Hyundai,I30,2021,176390,315000,nafta,manual,100
Hyundai,Ix20,2012,80876,140000,benzín,manual,92
Hyundai,Santa,2014,140052,350000,nafta,manual,145
Hyundai,Santa,2017,96987,490000,nafta,automat,147
Hyundai,Ix20,2013,123071,169000,benzín,automat,91
Hyundai,Ix20,2015,85611,210000,benzín,manual,91
Hyundai,Tucson,2022,36180,570000,nafta,manual,85
Hyundai,I30,2019,71261,310000,benzín,manual,103
Hyundai,I30,2012,169607,155000,benzín,manual,99
Hyundai,I30,2016,73173,219000,benzín,manual,88
Hyundai,Tucson,2018,105271,455000,nafta,automat,136
Hyundai,I30,2013,187794,140000,benzín,manual,88
Hyundai,I40,2013,277797,135000,nafta,manual,100
Hyundai,I20,2015,164287,125000,nafta,manual,55
Hyundai,I30,2021,38127,450000,benzín,automat,118
Hyundai,I30,2014,91920,195000,benzín,manual,88
Hyundai,I30,2021,142726,255000,nafta,manual,85
Hyundai,Santa,2014,91818,370000,nafta,manual,145
Hyundai,I40,2016,182286,230000,nafta,automat,104
Hyundai,I10,2022,5819,350000,benzín,manual,61
Hyundai,Getz,2007,108802,60000,benzín,manual,49
Hyundai,Getz,2005,76169,50000,benzín,manual,62
Hyundai,Ix35,2010,261154,140000,nafta,manual,135
Hyundai,Getz,2007,170912,43000,benzín,manual,71
Hyundai,I30,2016,144605,160000,nafta,manual,88
Hyundai,I20,2017,65872,199000,benzín,manual,55
Hyundai,I30,2023,16050,345000,benzín,manual,81
Hyundai,I30,2022,42978,360000,benzín,manual,81
Hyundai,Accent,2009,150530,50000,benzín,manual,71
Hyundai,Ix35,2014,62116,250000,benzín,manual,99
Hyundai,I30,2021,133875,319000,benzín,manual,81
Hyundai,I40,2015,167420,170000,nafta,manual,100
Hyundai,Ix35,2012,168611,150000,nafta,manual,135
Hyundai,I30,2016,110176,219000,benzín,manual,99
Hyundai,Santa,2011,147416,190000,nafta,automat,145
Hyundai,I30,2021,125937,320000,benzín,manual,81
Hyundai,Ix35,2014,161322,230000,nafta,automat,135
Hyundai,Tucson,2022,28577,530000,benzín,manual,110
Hyundai,Ix35,2012,193078,173000,nafta,manual,100
Hyundai,Ix35,2014,113008,240000,nafta,manual,100
Hyundai,I30,2013,202495,125000,benzín,manual,88
Hyundai,I40,2015,244468,145000,nafta,manual,100
Hyundai,Kona,2022,34804,390000,benzín,manual,88
Hyundai,Santa,2001,158323,70000,benzín,manual,107
Hyundai,Santa,2013,153480,350000,nafta,automat,145
Hyundai,Ix20,2017,32541,229000,benzín,manual,66
Hyundai,Tucson,2016,136377,319000,nafta,manual,85
Hyundai,Tucson,2005,170936,110000,nafta,manual,83
Hyundai,I20,2013,142952,125000,benzín,manual,625
Hyundai,Ix35,2013,134318,310000,nafta,automat,135
Hyundai,I30,2019,61206,590000,benzín,manual,202
Hyundai,Tucson,2022,48398,520000,benzín,manual,110
Hyundai,Atos,2005,103659,30000,benzín,manual,43
Hyundai,Ix35,2013,160124,215000,nafta,manual,135
Hyundai,I40,2015,158963,170000,nafta,manual,100
Hyundai,Matrix,2009,107369,42000,nafta,manual,81
Hyundai,Tucson,2009,125393,140000,benzín,manual,104
Hyundai,Tucson,2019,56225,520000,nafta,automat,136
Hyundai,I30,2016,116391,190000,benzín,manual,88
Hyundai,I30,2022,39254,360000,benzín,manual,80
Hyundai,I10,2016,13536,185000,benzín,manual,48
Hyundai,Sonata,2010,120248,145000,benzín,automat,128
Hyundai,I30,2014,231490,135000,nafta,manual,81
Hyundai,I30,2014,220467,130000,nafta,manual,81
Hyundai,I10,2020,74855,230000,benzín,manual,49
Hyundai,Kona,2018,98715,295000,benzín,manual,88
Hyundai,I30,2017,197236,180000,nafta,manual,81
Hyundai,Atos,2006,74926,55000,benzín,manual,46
Hyundai,Ix35,2014,129427,310000,nafta,automat,135
Hyundai,I40,2014,148766,230000,nafta,automat,100
Hyundai,Santa,2017,222139,350000,nafta,automat,147
Hyundai,I30,2017,128937,210000,benzín,manual,88
Hyundai,Ix35,2015,167441,195000,benzín,manual,99
Hyundai,I30,2013,98701,230000,nafta,automat,94
Hyundai,Tucson,2020,199936,390000,nafta,automat,100
Hyundai,I30,2017,171610,200000,nafta,manual,81
Hyundai,Ix35,2013,215786,120000,benzín,manual,99
Hyundai,I30,2011,161912,90000,benzín,manual,80
Hyundai,Ix35,2012,149841,180000,nafta,manual,135
Hyundai,I20,2017,146000,160000,benzín,manual,55
Hyundai,I30,2018,163443,240000,benzín,manual,103
Hyundai,I30,2015,179404,123000,nafta,manual,94
Hyundai,I20,2014,84951,120000,benzín,manual,63
Hyundai,Matrix,2008,130542,45000,benzín,manual,76
Hyundai,I30,2013,148655,160000,nafta,manual,81
Hyundai,Tucson,2016,105422,380000,nafta,manual,100
Hyundai,I20,2017,38244,210000,benzín,manual,55
Hyundai,Ix20,2014,226986,85000,benzín,manual,66
Hyundai,I30,2019,128811,285000,benzín,manual,103
Hyundai,I10,2017,37444,160000,benzín,manual,49
Hyundai,I30,2022,117095,350000,hybridní,manual,100
Hyundai,I10,2014,111709,129000,benzín,manual,49
Hyundai,I30,2021,67499,350000,nafta,manual,85
Hyundai,Ix20,2015,47683,220000,benzín,manual,92
Hyundai,I30,2011,64727,95000,benzín,manual,80
Hyundai,I10,2017,143217,99000,benzín,manual,48
Hyundai,I20,2010,168265,35000,benzín,manual,57
Hyundai,Trajet,2007,194000,50000,nafta,manual,82
Hyundai,Atos,2006,85033,45000,benzín,manual,46
Hyundai,I30,2022,65489,369000,benzín,manual,88
Hyundai,I30,2022,47391,380000,benzín,manual,88
Hyundai,Tucson,2020,86134,460000,nafta,manual,100
Hyundai,I10,2010,101198,75000,benzín,manual,48
Hyundai,I30,2021,62935,283000,benzín,manual,81
Hyundai,I20,2021,39035,270000,benzín,manual,62
Hyundai,I30,2022,63888,365000,benzín,manual,88
Hyundai,Ix20,2016,114023,155000,benzín,automat,91
Hyundai,I30,2022,78298,355000,benzín,manual,88
Hyundai,Tucson,2006,181553,50000,benzín,manual,104
Hyundai,I30,2022,70039,365000,benzín,manual,88
Hyundai,I30,2022,95941,315000,benzín,manual,81
Hyundai,I30,2022,48468,375000,benzín,manual,88
Hyundai,Santa,2014,160163,304000,nafta,automat,145
Hyundai,I30,2022,58349,340000,benzín,manual,88
Hyundai,I30,2021,145430,225000,nafta,manual,85
Hyundai,I30,2022,58127,365000,benzín,manual,88
Hyundai,I20,2022,32837,360000,benzín,manual,73
Hyundai,I20,2012,85769,79000,benzín,manual,57
Hyundai,I30,2014,93914,175000,benzín,manual,99
Hyundai,Tucson,2016,106279,300000,nafta,manual,85
Hyundai,I30,2020,95060,190000,benzín,manual,73
Hyundai,I30,2020,89115,295000,benzín,manual,103
Hyundai,Ix20,2018,81199,190000,benzín,manual,91
Hyundai,Tucson,2016,152063,330000,nafta,manual,100
Hyundai,Kona,2019,101448,249000,benzín,manual,88
Hyundai,I30,2022,45756,294000,benzín,manual,88
Hyundai,I30,2019,72053,274000,benzín,manual,103
Hyundai,I30,2015,24240,205000,benzín,manual,88
Kia,Carens,2017,71507,250000,nafta,manual,104
Kia,Sorento,2015,142889,419000,nafta,automat,147
Kia,Niro,2020,81901,440000,benzín,automat,77
Kia,Sorento,2016,147121,409000,nafta,automat,147
Kia,Ceed,2015,26680,240000,benzín,manual,73
Kia,Sportage,2014,137926,269000,benzín,manual,99
Kia,Sportage,2011,155348,255000,benzín,automat,120
Kia,Ceed,2024,27420,430000,benzín,manual,117
Kia,Sportage,2018,175087,340000,nafta,manual,136
Kia,Sportage,2012,140450,250000,nafta,manual,85
Kia,Sportage,2016,106565,315000,benzín,manual,97
Kia,Sportage,2016,110836,295000,benzín,manual,99
Kia,Ceed,2017,106905,180000,benzín,manual,73
Kia,Sportage,2018,36741,419000,benzín,manual,97
Kia,Stonic,2018,16222,310000,benzín,manual,62
Kia,Sportage,2015,113504,323000,nafta,automat,100
Kia,Ceed,2014,127292,175000,nafta,manual,94
Kia,Sportage,2016,165421,299000,nafta,manual,100
Kia,Sportage,2013,130776,260000,nafta,manual,100
Kia,Sportage,2019,132201,409000,nafta,automat,100
Kia,Sportage,2019,99399,409000,nafta,automat,100
Kia,Ceed,2017,36276,305000,benzín,automat,99
Kia,Carens,2016,177586,160000,LPG + benzín,manual,99
Kia,Sportage,2015,126268,305000,benzín,manual,122
Kia,Sportage,2016,152626,319000,benzín,manual,97
Kia,Ceed,2013,147880,170000,benzín,manual,99
Kia,Ceed,2019,63942,319000,benzín,manual,103
Kia,Ceed,2020,191245,260000,nafta,automat,100
Kia,Rio,2021,28525,290000,benzín,manual,62
Kia,Ceed,2023,26449,430000,benzín,manual,118
Kia,Sorento,2011,143894,250000,nafta,automat,145
Kia,Ceed,2021,84669,430000,benzín,manual,118
Kia,Sportage,2014,122713,260000,nafta,automat,135
Kia,Ceed,2019,101551,233000,benzín,manual,88
Kia,Stonic,2018,63756,290000,benzín,manual,88
Kia,Soul,2016,121815,232000,nafta,automat,100
Kia,Sportage,2016,56383,405000,nafta,automat,136
Kia,Ceed,2018,43583,250000,benzín,manual,74
Kia,Ceed,2015,136804,99000,nafta,manual,66
Kia,Carens,2008,167598,60000,nafta,manual,84
Kia,Ceed,2014,131788,270000,benzín,manual,150
Kia,Ceed,2013,71401,230000,benzín,automat,99
Kia,Rio,2019,81076,270000,benzín,automat,73
Kia,Ceed,2011,174087,72000,benzín,manual,66
Kia,Sportage,2019,59551,455000,benzín,automat,130
Kia,Sportage,2018,69929,405000,benzín,manual,97
Kia,Ceed,2016,56500,210000,benzín,manual,99
Kia,Ceed,2013,162796,119000,benzín,manual,73
Kia,Optima,2013,148307,210000,nafta,automat,100
Kia,Carens,2007,161624,62000,benzín,manual,106
Kia,Rio,2017,65211,230000,benzín,manual,61
Kia,Ceed,2018,160804,182000,benzín,manual,73
Kia,Rio,2012,96610,90000,benzín,manual,62
Kia,Ceed,2014,142755,180000,nafta,manual,81
Kia,Sportage,2016,126467,360000,nafta,manual,136
Kia,Stonic,2018,76611,285000,benzín,manual,88
Kia,Rio,2017,120285,230000,benzín,manual,88
Kia,Carens,2015,112420,255000,nafta,manual,100
Kia,Sportage,2008,182189,105000,benzín,manual,104
Kia,Sportage,2013,228881,180000,nafta,manual,85
Kia,Soul,2009,138652,108000,benzín,manual,93
Kia,Ceed,2013,102317,180000,benzín,manual,73
Kia,Ceed,2013,107155,210000,benzín,manual,99
Kia,Sportage,2018,98468,399000,benzín,automat,130
Kia,Picanto,2015,9822,178000,benzín,manual,48
Kia,Sportage,2017,106351,348000,nafta,manual,85
Kia,Rio,2008,203569,32000,benzín,manual,71
Kia,Sportage,2021,39398,534000,benzín,automat,130
Kia,Ceed,2016,89950,189000,benzín,manual,73
Kia,Ceed,2015,49627,230000,benzín,manual,99
Kia,Ceed,2018,148420,229000,benzín,manual,73
Kia,Sportage,2018,92423,375000,benzín,manual,130
Kia,Ceed,2015,128446,210000,LPG + benzín,manual,99
Kia,Soul,2016,91185,209000,nafta,manual,100
Kia,Ceed,2015,57729,220000,benzín,manual,73
Kia,Carens,2007,144368,70000,benzín,manual,106
Kia,Sportage,2018,89351,350000,benzín,manual,130
Kia,Ceed,2012,196838,130000,nafta,manual,94
Kia,Sportage,2018,189069,360000,benzín,automat,130
Kia,Soul,2012,254301,70000,benzín,manual,93
Kia,Picanto,2012,77108,140000,benzín,manual,63
Kia,Ceed,2018,111024,189000,nafta,manual,100
Kia,Carens,2007,197407,65000,nafta,manual,103
Kia,Optima,2020,167165,350000,nafta,automat,100
Kia,Sorento,2020,102313,880000,nafta,automat,148
Kia,Ceed,2009,190985,59000,nafta,manual,85
Kia,Ceed,2008,154930,100000,nafta,manual,85
Kia,Sportage,2012,177048,215000,nafta,manual,100
Kia,Ceed,2007,190486,69000,benzín,manual,89
Kia,Ceed,2009,194049,65000,nafta,manual,84
Kia,Sorento,2009,199398,135000,nafta,manual,125
Kia,XCeed,2020,45442,455000,benzín,automat,150
Kia,Sportage,2022,160875,450000,nafta,manual,100
Kia,Ceed,2013,344006,80000,nafta,manual,94
Kia,XCeed,2022,11503,520000,benzín,manual,117
Kia,Rio,2019,140979,200000,benzín,manual,62
Kia,Ceed,2015,131334,185000,benzín,manual,99
Kia,Ceed,2013,137821,193000,benzín,manual,99
Kia,Ceed,2012,152691,100000,benzín,automat,91
Kia,Sportage,2014,203026,180000,nafta,manual,85
Kia,Rio,2019,134395,200000,benzín,manual,62
Kia,Sportage,2023,26951,930000,hybridní,automat,132
Kia,Sportage,2013,80288,270000,nafta,manual,100
Kia,Sportage,2019,64208,420000,benzín,manual,130
Kia,Ceed,2014,74727,210000,benzín,manual,99
Kia,Sportage,2019,139297,455000,nafta,automat,136
Kia,Ceed,2009,233816,55000,benzín,manual,77
Kia,Optima,2016,87213,349000,nafta,automat,104
Kia,Ceed,2019,42723,360000,benzín,manual,103
Kia,Soul,2012,177906,99000,benzín,manual,93
Kia,Stonic,2023,14880,350000,benzín,manual,62
Kia,Ceed,2011,217215,75000,nafta,manual,85
Kia,Ceed,2020,68780,270000,benzín,manual,73
Kia,Ceed,2022,58734,425000,benzín,manual,118
Kia,Sportage,2014,129505,235000,nafta,manual,85
Kia,Ceed,2024,13794,440000,benzín,manual,117
Kia,Ceed,2022,87811,380000,benzín,manual,118
Kia,Ceed,2020,2147816,230000,nafta,manual,100
Kia,Venga,2011,110594,120000,LPG + benzín,manual,66
Kia,Ceed,2018,121724,200000,benzín,manual,99
Kia,Picanto,2007,70651,35000,benzín,manual,45
Kia,Ceed,2009,195515,49000,benzín,manual,80
Kia,Ceed,2008,122156,100000,benzín,manual,89
Kia,Ceed,2011,154230,75000,benzín,manual,77
Kia,Sportage,2010,250111,133000,nafta,manual,100
Kia,Ceed,2023,63475,399000,benzín,manual,118
Kia,Ceed,2022,92293,360000,benzín,manual,117
Kia,Sportage,2005,80874,145000,benzín,automat,129
Kia,Ceed,2024,18109,460000,benzín,automat,118
Kia,Ceed,2012,220742,99000,nafta,manual,94
Kia,Proceed,2021,74092,500000,benzín,automat,150
Kia,Rio,2022,26417,290000,benzín,manual,61
Kia,Picanto,2012,32460,130000,benzín,manual,50
Kia,Sportage,2020,72172,380000,benzín,manual,97
Kia,Sportage,2014,135235,260000,benzín,manual,99
Kia,Ceed,2013,143722,120000,nafta,manual,94
Kia,Rio,2018,113735,210000,benzín,manual,73
Kia,Ceed,2011,77519,110000,benzín,manual,66
Kia,Picanto,2011,95722,50000,benzín,manual,45
Kia,Ceed,2016,218961,120000,benzín,manual,73
Kia,Sportage,2016,152830,315000,nafta,manual,85
Kia,Venga,2013,121149,175000,benzín,manual,92
Kia,Rio,2017,36788,230000,benzín,manual,62
Kia,Sorento,2021,104731,775100,nafta,automat,148
Kia,Venga,2010,106056,115000,benzín,manual,92
Kia,Picanto,2015,77660,120000,benzín,manual,49
Kia,Carens,2014,143924,150000,benzín,manual,99
Kia,Sportage,2011,112302,235000,benzín,manual,99
Kia,Sportage,2019,93225,450000,nafta,manual,100
Kia,Sportage,2014,140700,265000,benzín,manual,99
Kia,Ceed,2010,71776,100000,benzín,manual,66
Kia,Venga,2010,97378,75000,benzín,manual,66
Kia,Stonic,2021,69814,280000,benzín,manual,62
Kia,Ceed,2019,124868,295000,nafta,automat,100
Kia,Sportage,2015,166253,255000,nafta,automat,135
Kia,Sorento,2013,112755,360000,nafta,automat,145
Kia,Sportage,2008,191986,100000,benzín,automat,129
Kia,Sportage,2018,74463,321100,benzín,manual,97
Kia,Ceed,2008,125420,100000,nafta,manual,85
Kia,Sportage,2016,105515,275000,benzín,manual,97
Kia,Ceed,2012,54715,199000,benzín,manual,99
Kia,Sportage,2017,173541,270000,nafta,manual,85
Kia,Sportage,2017,120503,285000,nafta,manual,85
Kia,Ceed,2011,161519,100000,benzín,manual,77
Kia,Ceed,2022,106075,320000,benzín,manual,117
Kia,Sorento,2016,167550,380000,nafta,automat,147
Kia,Venga,2016,68142,210000,benzín,manual,92
Kia,XCeed,2020,94300,380000,nafta,manual,85
