Značka,Model,Rok,Najeté km,Cena,Palivo,Převodovka,Výkon (kW)
Alfa Romeo,33,1991,108000,129900,Benzín,Manuální,95
Alfa Romeo,Stelvio,2017,80075,580000,Benzín,Automatická,206
Alfa Romeo,Romeo,2017,80075,580000,Benzín,Automatická,206
Alfa Romeo,Giulia,2018,108005,649000,Benzín,Automatická,206
Alfa Romeo,Stelvio,2020,84422,719999,Benzín,Automatická,206
Alfa Romeo,Stelvio,2022,140747,748000,Nafta,Automatická,154
Alfa Romeo,Giulia,2021,134000,749000,Nafta,Automatická,154
Alfa Romeo,Junior,2025,0,788800,Hybridní,Automatická,100
Alfa Romeo,Stelvio,2021,86149,799000,Benzín,Automatická,206
Alfa Romeo,Giulia,2021,73496,799999,Benzín,Automatická,206
Alfa Romeo,Stelvio,2019,60354,819000,Benzín,Automatická,206
Alfa Romeo,Tonale,2024,8801,839900,Benzín,Automatická,118
Alfa Romeo,Giulia,2021,99100,888800,Benzín,Automatická,206
Alfa Romeo,Giulia,2024,21400,966790,Benzín,Automatická,206
Alfa Romeo,Stelvio,2019,104800,979000,Benzín,Automatická,375
Alfa Romeo,Giulia,2022,37000,1050000,Benzín,Automatická,208
Alfa Romeo,Giulia,2022,30847,1069900,Benzín,Automatická,206
Alfa Romeo,Stelvio,2018,110233,1099000,Benzín,Automatická,375
Alfa Romeo,Stelvio,2024,32635,1199900,Nafta,Automatická,154
Alfa Romeo,Stelvio,2024,21058,1249000,Benzín,Automatická,206
Alfa Romeo,Stelvio,2025,5,1425000,Nafta,Automatická,154
Alfa Romeo,Giulia,2025,5,1430230,Benzín,Automatická,206
Alfa Romeo,Tonale,2024,1,1458800,Hybridní,Automatická,206
Alfa Romeo,Stelvio,2025,5,1480000,Benzín,Automatická,206
Alfa Romeo,Stelvio,2025,5,1497600,Benzín,Automatická,206
Alfa Romeo,Giulia,2025,0,1498800,Benzín,Automatická,206
Alfa Romeo,Stelvio,2021,43071,1499000,Benzín,Automatická,375
Alfa Romeo,Stelvio,2020,36574,1499000,Benzín,Automatická,375
Alfa Romeo,Stelvio,2022,36236,1499900,Benzín,Automatická,375
Alfa Romeo,Giulia,2024,1,1508800,Benzín,Automatická,206
Alfa Romeo,Stelvio,2022,43878,1525000,Benzín,Automatická,375
Alfa Romeo,Stelvio,2025,5,1539000,Benzín,Automatická,206
Alfa Romeo,Stelvio,2025,5,1549000,Benzín,Automatická,210
Alfa Romeo,Stelvio,2024,1,1576400,Nafta,Automatická,154
Alfa Romeo,Stelvio,2025,5,1590000,Benzín,Automatická,206
Alfa Romeo,Stelvio,2025,1,1617300,Benzín,Automatická,206
Alfa Romeo,Stelvio,2024,5,1617300,Benzín,Automatická,206
Alfa Romeo,Giulia,2019,14900,1669000,Benzín,Automatická,375
Alfa Romeo,Giulia,2022,20000,1718800,Benzín,Automatická,375
Alfa Romeo,4C,2017,24500,1799000,Benzín,Automatická,177
Alfa Romeo,Stelvio,2024,17420,1999900,Benzín,Automatická,382
Audi,A6,2025,0,1999000,Nafta,Automatická,210
Audi,Rs6,2013,135248,1049000,Benzín,Automatická,412
Audi,A6,2023,8100,1899000,Benzín,Automatická,250
Audi,A5,2025,100,1579000,Nafta,Automatická,150
Audi,A4,2019,145508,478000,Nafta,Automatická,140
Audi,A6 Allroad,2023,38608,1628000,Nafta,Automatická,253
Audi,A6 Avant,2020,72021,902000,Nafta,Automatická,150
Audi,A6,2020,68139,738000,Nafta,Automatická,150
Audi,A8,2017,115375,1068000,Nafta,Automatická,210
Audi,A6 Avant,2021,35700,1198000,Hybridní,Automatická,270
Audi,A7,2023,10302,1900000,Hybridní,Automatická,210
Audi,Q7,2021,79499,1199000,Nafta,Automatická,170
Audi,A7,2021,85915,1099000,Benzín,Automatická,195
Audi,A4 Avant,2020,141249,550000,Benzín,Automatická,125
Audi,A5,2023,11571,1649000,Benzín,Automatická,195
Audi,A5,2022,81970,1099000,Benzín,Automatická,195
Audi,Rs Q3,2021,37583,1379400,Benzín,Automatická,294
Audi,Sq7,2020,110361,1880000,Nafta,Automatická,320
Audi,A4,2016,147332,465000,Nafta,Automatická,140
Audi,A6 Avant,2008,308000,150000,Nafta,Automatická,171
Audi,Sq5,2021,80713,1318900,Nafta,Automatická,251
Audi,A4,2016,163617,448000,Nafta,Automatická,140
Audi,Sq5,2020,73560,1318900,Nafta,Automatická,255
Audi,A4,2017,163486,415000,Nafta,Automatická,110
Audi,Q7,2023,28710,1779000,Nafta,Automatická,210
Audi,Sq7,2019,92780,1348000,Nafta,Automatická,320
Audi,Q3,2019,76200,899900,Nafta,Automatická,140
Audi,Q7,2019,153243,1235800,Nafta,Automatická,210
Audi,A6 Allroad,2024,2590,1718200,Nafta,Automatická,210
Audi,A6,2013,225532,315000,Nafta,Automatická,180
Audi,Q8,2023,22767,1950000,Nafta,Automatická,210
Audi,A6,2013,170923,415000,Nafta,Automatická,180
Audi,Sq5,2018,117000,899000,Benzín,Automatická,260
Audi,A6,2022,15400,1668000,Nafta,Automatická,210
Audi,A6 Allroad,2024,15000,1799000,Nafta,Automatická,150
Audi,A6 Allroad,2021,64643,999000,Nafta,Automatická,180
Audi,A3,2024,17117,689000,Benzín,Automatická,110
Audi,Q7,2022,65650,1399900,Nafta,Automatická,210
Audi,A5,2020,79800,999900,Benzín,Automatická,180
Audi,A6,2022,40927,864000,Nafta,Automatická,150
Audi,S3,2021,65000,880000,Benzín,Automatická,228
Audi,A6,2024,11500,1369000,Nafta,Automatická,150
Audi,Sq7,2020,90930,1749000,Nafta,Automatická,320
Audi,A4,2019,166946,517000,Nafta,Automatická,110
Audi,Q8,2023,48097,1899000,Nafta,Automatická,210
Audi,A6 Avant,2005,318000,90000,Nafta,Automatická,165
Audi,Sq7,2020,105032,1945000,Nafta,Automatická,375
Audi,A6,2024,28000,1179000,Nafta,Automatická,150
Audi,A6 Avant,2019,99999,1210000,Nafta,Automatická,170
Audi,Q7,2022,40816,1599000,Nafta,Automatická,210
Audi,A7,2022,5150,1999999,Nafta,Automatická,210
Audi,A6,2020,199000,605000,Nafta,Automatická,170
Audi,A5,2025,1000,1699000,Nafta,Automatická,150
Audi,S7,2019,48267,1675000,Nafta,Automatická,257
Audi,A3,2019,216606,298999,Benzín,Automatická,85
Audi,A8,2020,111500,1299000,Nafta,Automatická,210
Audi,Rs4,2018,347000,899900,Benzín,Automatická,331
Audi,Q7,2022,42740,1579000,Nafta,Automatická,210
Audi,A4,2016,190434,385000,Nafta,Automatická,140
Audi,A5,2022,16150,1149000,Benzín,Automatická,195
Audi,A4,2020,148964,528000,Nafta,Automatická,140
Audi,Sq7,2020,106000,1603250,Nafta,Automatická,320
Audi,A4 Allroad,2020,165272,639900,Nafta,Automatická,140
Audi,Q8,2019,109800,1389877,Nafta,Automatická,210
Audi,Rs3,2022,22700,1380000,Benzín,Automatická,294
Audi,A6 Avant,2022,95482,1246300,Hybridní,Automatická,270
Audi,Q7,2021,72900,1349900,Nafta,Automatická,210
Audi,Q8,2021,58800,1815000,Nafta,Automatická,210
Audi,A5,2020,56510,879000,Benzín,Automatická,195
Audi,Rs3,2023,22,1696000,Benzín,Automatická,294
Audi,A4,2019,150798,448000,Nafta,Automatická,140
Audi,S7,2019,114728,1499000,Nafta,Automatická,257
Audi,A3,2018,204000,399900,Benzín,Automatická,110
Audi,A6 Avant,2024,4818,1699000,Nafta,Automatická,180
Audi,Q5,2022,62457,1040600,Hybridní,Automatická,195
Audi,A4,2013,177042,375000,Benzín,Automatická,200
Audi,A7,2018,81000,992200,Benzín,Automatická,250
Audi,E Tron,2022,38000,1290000,Elektro,Automatická,370
Audi,A6 Avant,2007,267420,110000,Nafta,Automatická,132
Audi,A6 Allroad,2024,5,1939900,Nafta,Automatická,210
Audi,Rs Q3,2022,34083,1499000,Benzín,Automatická,294
Audi,Rs3,2024,1000,1917000,Benzín,Automatická,294
Audi,Q7,2022,38894,1549000,Nafta,Automatická,210
Audi,Sq7,2021,42112,1849000,Benzín,Automatická,373
Audi,Rs3,2022,55445,1250000,Benzín,Automatická,294
Audi,Q4 E Tron,2024,3262,1344963,Elektro,Automatická,150
Audi,Q5,2017,153553,589000,Nafta,Automatická,140
Audi,Q7,2020,139800,1100000,Nafta,Automatická,210
Audi,S6,2022,89989,1149000,Nafta,Automatická,253
Audi,Sq8,2020,82000,1899000,Nafta,Automatická,320
Audi,A6 Avant,2017,185000,685000,Nafta,Automatická,240
Audi,Q5,2020,51000,839900,Nafta,Automatická,120
Audi,A4,2017,184758,385000,Nafta,Automatická,140
Audi,S6,2023,37121,1349900,Nafta,Automatická,253
Audi,Q8,2023,16050,1624900,Benzín,Automatická,250
Audi,Q5,2013,143007,424000,Nafta,Automatická,130
Audi,A3,2025,0,1999999,Benzín,Automatická,294
Audi,Q5,2025,5,1889900,Nafta,Automatická,150
Audi,Q5,2022,72626,1150000,Nafta,Automatická,150
Audi,A8,2018,242000,820000,Benzín,Automatická,250
Audi,A5,2024,10,1779300,Nafta,Automatická,150
Audi,A3,2024,33558,679000,Benzín,Automatická,110
Audi,A6,2014,244981,250000,Nafta,Automatická,150
Audi,A4,2021,3560,699000,Nafta,Automatická,120
Audi,Q5,2021,117000,749900,Nafta,Automatická,150
Audi,Q7,2020,84859,1282600,Nafta,Automatická,210
Audi,Q7,2023,34000,1790000,Nafta,Automatická,210
Audi,A1,2023,28920,569999,Benzín,Automatická,81
Audi,Q5,2024,0,1669000,Nafta,Automatická,150
Audi,Q5,2021,49061,888000,Nafta,Automatická,150
Audi,A4,2020,93620,518000,Nafta,Automatická,120
Audi,A6 Allroad,2024,10,1999900,Nafta,Automatická,210
Audi,A4,2017,189896,470000,Nafta,Automatická,200
Audi,Q8,2021,24000,1780000,Nafta,Automatická,210
Audi,Rs4 Avant,2022,28094,1742400,Benzín,Automatická,331
Audi,A6,2022,110000,1349990,Hybridní,Automatická,270
Audi,Q4 E Tron,2021,109500,739000,Elektro,Automatická,150
Audi,Q5,2015,168172,430000,Benzín,Automatická,200
Audi,Q5,2021,17790,1019000,Benzín,Automatická,195
Audi,Q7,2023,22079,1860000,Nafta,Automatická,210
Audi,Q7,2021,95055,1299900,Nafta,Automatická,210
Audi,A6 Allroad,2024,9,1899304,Nafta,Automatická,210
Audi,A6 Allroad,2025,100,1949000,Nafta,Automatická,150
Audi,A6,2019,90000,750000,Benzín,Automatická,250
Audi,A6 Avant,2021,87000,1029900,Nafta,Automatická,210
Audi,Q8,2023,74648,1729000,Nafta,Automatická,210
Audi,Q4 E Tron,2023,10098,1399900,Elektro,Automatická,220
Audi,Rs5,2021,34068,1599999,Benzín,Automatická,331
Audi,A8,2021,128300,1099000,Benzín,Automatická,338
Audi,A3,2025,0,1899000,Benzín,Automatická,294
Audi,Q8,2018,102000,1299900,Nafta,Automatická,210
Audi,A3,2015,148439,290000,Benzín,Manuální,110
Audi,Rs Q3,2021,45060,1247500,Benzín,Automatická,294
Audi,A7,2022,73289,1199900,Benzín,Automatická,195
Audi,Q8,2023,13950,1800000,Nafta,Automatická,210
Audi,Q7,2018,113000,1210000,Nafta,Automatická,210
Audi,Sq7,2021,44850,1848000,Benzín,Automatická,373
Audi,Q7,2024,0,1869000,Nafta,Automatická,170
Audi,A5,2024,1000,1599000,Nafta,Automatická,150
Audi,Q3,2023,29811,999000,Nafta,Automatická,147
Audi,A4,2024,23000,1208790,Nafta,Automatická,150
Audi,A3,2023,37900,1282600,Nafta,Automatická,110
Audi,S6,2020,69030,1299900,Nafta,Automatická,257
Audi,A6 Allroad,2020,80000,939990,Nafta,Automatická,257
Audi,Sq7,2021,53250,1917850,Benzín,Automatická,373
Audi,Q7,2020,81000,1599900,Nafta,Automatická,210
Audi,Q3,2025,5,1415900,Nafta,Automatická,142
Audi,A6 Allroad,2023,46230,1249000,Nafta,Automatická,150
Audi,S5,2019,74000,1084160,Nafta,Automatická,255
Audi,Q8,2021,50500,1785000,Nafta,Automatická,210
Audi,A6,2019,150000,659999,Nafta,Automatická,150
Audi,A6,2019,92800,698000,Nafta,Automatická,170
Audi,S5,2017,57000,850000,Benzín,Automatická,260
Audi,E Tron,2020,38050,1049000,Elektro,Automatická,300
Audi,A3,2008,147390,130000,Benzín,Manuální,75
Audi,A6 Avant,2022,54256,1099000,Hybridní,Automatická,195
Audi,A5,2024,79,1649900,Nafta,Automatická,150
Audi,Q7,2022,73423,1299999,Benzín,Automatická,250
Audi,A6 Avant,2024,19800,1640000,Nafta,Automatická,210
Audi,A8,2018,46222,1299000,Nafta,Automatická,210
Audi,Q7,2021,85000,1289000,Nafta,Automatická,210
Audi,S7,2020,108000,1208790,Nafta,Automatická,257
Audi,A6,2021,98515,798000,Nafta,Automatická,210
Audi,Q3,2023,16680,1019000,Nafta,Automatická,147
Audi,A6,2013,166743,385000,Nafta,Automatická,230
Audi,A5,2014,145520,385000,Benzín,Automatická,165
Audi,A5,2018,204236,479000,Nafta,Manuální,140
Audi,Q8,2023,26758,1698999,Nafta,Automatická,210
Audi,Q7,2023,23698,1830000,Nafta,Automatická,210
Audi,A4 Allroad,2017,157389,448000,Nafta,Manuální,110
Audi,A6,2010,234511,160000,Nafta,Automatická,140
Audi,A8,2019,148000,979990,Nafta,Automatická,210
Audi,Rs Q3,2023,9500,1750000,Benzín,Automatická,294
Audi,Q5,2024,0,1799900,Nafta,Automatická,150
Audi,Q8,2022,60035,1589000,Nafta,Automatická,210
Audi,Q8,2019,178600,1119250,Nafta,Automatická,210
Audi,A6,2025,0,1899000,Nafta,Automatická,210
Audi,A5,2024,5,1760000,Nafta,Automatická,150
Audi,Q5,2025,10,1879000,Nafta,Automatická,150
Audi,A6,2016,175765,570000,Nafta,Automatická,235
Audi,Sq7,2019,172000,1470000,Nafta,Automatická,320
Audi,A7,2022,59962,1250000,Nafta,Automatická,210
Audi,A8,2021,53603,1490000,Nafta,Automatická,320
Audi,A4,2020,150524,548000,Nafta,Automatická,140
Audi,A1,2014,136349,250000,Benzín,Automatická,136
Audi,S5,2018,58000,1050000,Benzín,Automatická,260
Audi,Q7,2020,115190,1300000,Nafta,Automatická,210
Audi,A6 Allroad,2021,32500,1391500,Nafta,Automatická,257
Audi,A5,2022,49950,1079000,Nafta,Automatická,150
Audi,S8,2015,116600,1070000,Benzín,Automatická,445
Audi,A3,2023,30000,1250000,Nafta,Automatická,147
Audi,Q7,2019,70639,1100000,Nafta,Automatická,210
Audi,Q7,2018,157000,769000,Nafta,Automatická,210
Audi,Q5,2022,40576,1186165,Nafta,Automatická,150
Audi,A5,2023,36000,1079000,Benzín,Automatická,195
Audi,Q5,2025,5,1865000,Nafta,Automatická,150
Audi,Q7,2020,95168,999999,Nafta,Automatická,170
Audi,A3,2009,118637,149900,Benzín,Manuální,92
Audi,A7,2023,8583,1934900,Hybridní,Automatická,195
Audi,S6 Avant,2019,119865,1239850,Nafta,Automatická,257
Audi,S7,2019,162103,1350000,Nafta,Automatická,257
Audi,Sq7,2023,24977,1999000,Benzín,Automatická,373
Audi,Q8,2023,22502,1850000,Nafta,Automatická,210
Audi,A7,2015,181888,580000,Nafta,Automatická,200
Audi,A6 Allroad,2022,52720,1229000,Nafta,Automatická,150
Audi,A5,2025,100,1599000,Nafta,Automatická,150
Audi,A6 Allroad,2020,98000,990990,Nafta,Automatická,210
Audi,A6 Avant,2018,98000,949999,Nafta,Automatická,210
Audi,Q7,2019,104698,1198000,Nafta,Automatická,210
Audi,Q5,2018,125431,619000,Nafta,Automatická,140
Audi,A6,2024,10,1753900,Nafta,Automatická,180
Audi,Q8,2023,60000,1695000,Nafta,Automatická,210
Audi,A5,2024,10,1890000,Nafta,Automatická,150
Audi,A3,2015,148439,290000,Benzín,Manuální,110
Audi,Q5,2021,58000,920000,Nafta,Automatická,150
Audi,Q7,2022,39100,1749000,Nafta,Automatická,219
Audi,Q3,2021,31660,899990,Benzín,Automatická,140
Audi,E Tron,2021,50000,1120000,Elektro,Automatická,300
Audi,A6,2019,75512,850000,Nafta,Automatická,210
Audi,A4,2019,109467,498000,Nafta,Automatická,140
Audi,A4 Avant,2024,1000,1365000,Hybridní,Automatická,110
Audi,A6,2020,137252,618000,Nafta,Automatická,150
Audi,Q7,2021,78000,1349999,Nafta,Automatická,170
Audi,Q5,2015,133806,457000,Nafta,Automatická,140
Audi,A7,2023,6813,1400000,Benzín,Automatická,195
Audi,Q5,2024,19274,1299990,Nafta,Automatická,150
Audi,Q2,2024,31000,931700,Benzín,Automatická,140
Audi,A3,2013,253115,190000,Benzín,Automatická,90
Audi,Sq7,2023,17719,2000000,Benzín,Automatická,373
Audi,Q8,2022,97900,1499000,Nafta,Automatická,210
Audi,A7,2017,155094,599999,Nafta,Automatická,240
Audi,Q7,2023,11050,1799000,Nafta,Automatická,210
Audi,Q3,2022,52543,699000,Benzín,Automatická,110
Audi,Rs3,2023,3000,1999000,Benzín,Automatická,294
Audi,Rs3,2023,6937,1689000,Benzín,Automatická,294
Audi,A4,2015,188633,340000,Nafta,Automatická,140
Audi,A2,2001,215255,39000,Benzín,Manuální,55
Audi,Q8,2023,19890,1999900,Benzín,Automatická,250
Audi,Q7,2021,171517,1099000,Nafta,Automatická,210
Audi,Rs4 Avant,2019,73500,1519000,Benzín,Automatická,331
Audi,Sq7,2020,115010,1479000,Nafta,Automatická,320
Audi,Sq7,2020,105842,1813790,Nafta,Automatická,320
Audi,S6 Avant,2021,82050,1294700,Nafta,Automatická,253
Audi,A3,2012,84855,245000,Benzín,Manuální,92
Audi,A4,2019,139350,438000,Nafta,Automatická,110
Audi,Rs6,2003,92300,699000,Benzín,Automatická,375
Audi,Sq8,2020,83237,1899000,Nafta,Automatická,320
Audi,Q7,2019,99973,1050000,Nafta,Automatická,210
Audi,A4,2021,130517,600000,Nafta,Automatická,150
Audi,A6 Allroad,2021,101394,908000,Nafta,Automatická,180
Audi,Q7,2021,69900,1196000,Nafta,Automatická,170
Audi,E Tron,2022,25272,1199000,Elektro,Automatická,370
Audi,A4,2012,247152,218000,Nafta,Manuální,105
Audi,A6 Allroad,2023,57000,1249000,Nafta,Automatická,150
Audi,A6,2024,100,1429000,Hybridní,Automatická,220
Audi,Tt,2019,25000,799900,Benzín,Automatická,180
Audi,Q4 E Tron,2023,15900,1390000,Elektro,Automatická,220
Audi,A5,2024,12600,1299000,Nafta,Automatická,150
Audi,A6 Allroad,2025,50,1879000,Nafta,Automatická,210
Audi,Q7,2022,35529,1579000,Nafta,Automatická,210
Audi,Rs3,2022,36885,1499000,Benzín,Automatická,294
Audi,A4,2018,146347,394000,Nafta,Manuální,110
Audi,E Tron,2021,59870,1129000,Elektro,Automatická,300
Audi,A8,2018,148000,949990,Benzín,Automatická,250
Audi,Q7,2023,15157,2000000,Nafta,Automatická,210
Audi,Q7,2023,46784,1789000,Benzín,Automatická,250
Audi,A3,2024,25473,669000,Benzín,Automatická,110
Audi,A5,2024,5,1877000,Nafta,Automatická,150
Audi,Q7,2022,79980,1639000,Hybridní,Automatická,340
Audi,Q5,2023,31749,1302895,Nafta,Automatická,150
Audi,Sq7,2021,99194,1657700,Benzín,Automatická,373
Audi,Q8,2023,6500,1990000,Nafta,Automatická,210
Audi,Rs3,2025,5,1859000,Benzín,Automatická,294
Audi,A6,2023,8000,1668000,Nafta,Automatická,210
Audi,Q5,2024,0,1679000,Nafta,Automatická,150
Audi,A6,2025,100,1549000,Nafta,Automatická,150
Audi,S6,2019,85000,845000,Nafta,Automatická,257
Audi,A6,2020,162476,718000,Nafta,Automatická,210
Audi,Q7,2022,36470,1729000,Benzín,Automatická,250
Audi,Q7,2023,49000,1815000,Nafta,Automatická,210
Audi,Q3,2021,45848,925000,Benzín,Automatická,180
Audi,Rs6,2020,120906,1999000,Benzín,Automatická,441
Audi,Q8,2022,52709,1679900,Nafta,Automatická,210
Audi,Q8,2024,1,1999000,Nafta,Automatická,210
Audi,E Tron Gt,2021,13861,1899000,Elektro,Automatická,440
Audi,Q5,2020,92000,799900,Nafta,Automatická,140
Audi,S6,2016,156000,799000,Benzín,Automatická,448
Audi,A5,2024,200,1739000,Nafta,Automatická,150
Audi,A5,2009,182111,220000,Nafta,Manuální,125
Audi,A8,2018,152000,899000,Nafta,Automatická,210
Audi,A6 Avant,2020,61500,1750000,Nafta,Automatická,210
Audi,A3,2008,135188,185000,Nafta,Manuální,125
Audi,A4,2014,228428,265000,Nafta,Manuální,130
Audi,A5,2025,100,1629000,Nafta,Automatická,150
Audi,A7,2022,113895,899000,Hybridní,Automatická,150
Audi,A6 Allroad,2025,1600,1529000,Nafta,Automatická,150
Audi,Q8,2021,47400,1349999,Nafta,Automatická,210
Audi,A6,2023,30000,1099000,Nafta,Automatická,150
Audi,Q7,2023,32278,1799900,Nafta,Automatická,210
Audi,A6,2024,26390,1179000,Nafta,Automatická,150
Audi,A8,2017,243623,850000,Nafta,Automatická,283
Audi,A4 Avant,2021,53016,719000,Nafta,Automatická,120
Audi,Sq7,2017,66200,1500000,Nafta,Automatická,320
Audi,A3,2023,26500,1200000,Benzín,Automatická,110
Audi,A6,2020,112646,698000,Nafta,Automatická,150
Audi,A5,2025,50,1629000,Nafta,Automatická,150
Audi,Q3,2019,29475,899000,Benzín,Automatická,169
Audi,A6,2017,203508,430000,Nafta,Automatická,200
Audi,A5,2024,100,1489000,Nafta,Automatická,150
Audi,A6 Allroad,2021,34503,1049000,Nafta,Automatická,150
Audi,A6,2022,12452,1198500,Benzín,Automatická,220
Audi,A4,2012,242350,210000,Nafta,Manuální,105
Audi,Q7,2020,83362,1359900,Nafta,Automatická,210
Audi,Rs3,2020,27754,1099999,Benzín,Automatická,294
Audi,A6 Avant,2023,3283,1379999,Nafta,Automatická,180
Audi,Sq7,2020,92300,1949900,Nafta,Automatická,320
Audi,A4 Avant,2024,200,939000,Benzín,Automatická,110
Audi,A6,2024,6990,1419000,Nafta,Automatická,150
Audi,A6 Allroad,2024,10,1848900,Nafta,Automatická,180
Audi,Rs4,2018,25000,1299000,Benzín,Automatická,331
Audi,A4,2020,89909,619900,Nafta,Automatická,120
Audi,Q7,2019,107517,900000,Nafta,Automatická,210
Audi,Q7,2021,38636,1246300,Hybridní,Automatická,280
Audi,Sq7,2020,117000,1675000,Nafta,Automatická,320
Audi,A8,2021,53000,1599000,Benzín,Automatická,338
Audi,Q5,2025,5,1875000,Nafta,Automatická,150
Audi,A4,2006,201959,109000,Benzín,Manuální,147
Audi,Q5,2015,164391,385000,Nafta,Manuální,140
Audi,S5,2023,5189,1560000,Benzín,Automatická,260
Audi,Q8,2023,37287,1649000,Nafta,Automatická,210
Audi,Q8,2023,21385,1699000,Nafta,Automatická,210
Audi,A3,2008,135188,193000,Nafta,Manuální,125
Audi,A4,2018,153573,398000,Nafta,Automatická,110
Audi,A6,2023,4160,1959900,Nafta,Automatická,210
Audi,A5,2024,5,1890000,Nafta,Automatická,150
Audi,A4,2005,258597,94000,Nafta,Manuální,150
Audi,Q8,2023,21397,1880000,Nafta,Automatická,210
Audi,Rs3,2023,19150,1519760,Benzín,Automatická,294
Audi,Q8,2021,67464,1269000,Nafta,Automatická,210
Audi,Q7,2021,136487,1199000,Benzín,Automatická,250
Audi,Sq7,2021,99980,1596000,Nafta,Automatická,320
Audi,E Tron,2021,37727,1199000,Elektro,Automatická,300
Audi,A6,2023,20780,1369000,Nafta,Automatická,150
Audi,Q7,2017,65000,1049900,Nafta,Automatická,200
Audi,A3,2013,107850,280000,Benzín,Manuální,90
Audi,E Tron Gt,2021,21222,1720000,Elektro,Automatická,350
Audi,Rs5,2021,88520,1148999,Benzín,Automatická,331
Audi,A6 Allroad,2014,194578,400000,Nafta,Automatická,150
Audi,A8,2019,186421,1050000,Nafta,Automatická,210
Audi,A6,2013,175480,358000,Nafta,Automatická,180
Audi,Sq7,2018,122000,860000,Nafta,Automatická,330
Audi,S6 Avant,2019,107000,1079000,Nafta,Automatická,257
Audi,Q8,2023,14022,1950000,Nafta,Automatická,210
Audi,S4,2020,75000,899030,Nafta,Automatická,255
Audi,Q5,2024,0,1799000,Nafta,Automatická,150
Audi,Q5,2024,0,1629900,Nafta,Automatická,150
Audi,S4,2022,147051,949900,Nafta,Automatická,251
Audi,Q7,2021,61000,1799000,Benzín,Automatická,250
Audi,Rs5,2017,84000,1449900,Benzín,Automatická,331
Audi,Q7,2023,30073,1950000,Nafta,Automatická,210
Audi,Q8,2023,18724,1800000,Nafta,Automatická,210
Audi,A6,2016,219156,450000,Nafta,Automatická,160
Audi,Rs3,2023,25000,1425000,Benzín,Automatická,294
Audi,A8,2018,146000,898000,Nafta,Automatická,210
Audi,A5,2024,0,1889000,Nafta,Automatická,150
Audi,Sq5,2019,162600,879000,Nafta,Automatická,255
Audi,Q7,2020,98787,1249900,Nafta,Automatická,210
Audi,Q7,2017,112511,939999,Nafta,Automatická,200
Audi,A6 Avant,2024,9,1978720,Benzín,Automatická,250
Audi,E Tron,2022,39600,1385000,Elektro,Automatická,370
Audi,Q8,2023,24550,1574900,Benzín,Automatická,250
Audi,A6,2020,144000,849000,Nafta,Automatická,257
Audi,A6 Allroad,2021,58608,1452000,Benzín,Automatická,250
Audi,Q8,2023,20281,1559900,Nafta,Automatická,168
Audi,Q4 E Tron,2022,39147,1049900,Elektro,Automatická,220
Audi,Tts,2023,8565,1479000,Benzín,Automatická,235
Audi,Rs3,2023,10,1747000,Benzín,Automatická,294
Audi,A6,2015,167222,659900,Nafta,Automatická,240
Audi,A5,2024,11000,1649000,Nafta,Automatická,150
Audi,A4,2020,140975,496000,Nafta,Automatická,110
Audi,Q7,2022,69000,1715000,Nafta,Automatická,210
Audi,Sq8,2022,25500,1950000,Benzín,Automatická,373
Audi,Q3,2020,37500,699999,Benzín,Automatická,110
Audi,Q8,2023,31339,1649000,Nafta,Automatická,210
Audi,Sq7,2020,114000,1989000,Nafta,Automatická,375
Audi,Rs Q3,2023,36,1929000,Benzín,Automatická,294
Audi,A6 Avant,2022,95512,999000,Nafta,Automatická,180
Audi,Q5,2024,92,1780000,Nafta,Automatická,210
Audi,Q7,2022,38211,1550000,Benzín,Automatická,250
Audi,A5,2025,50,1499000,Nafta,Automatická,150
Audi,Sq8,2021,115000,1754500,Nafta,Automatická,320
Audi,A6,2008,216674,135000,Nafta,Automatická,171
Audi,Q8,2023,19852,1633500,Nafta,Automatická,210
Audi,Q3,2012,154202,356000,Nafta,Automatická,130
Audi,Q5,2022,95845,789900,Nafta,Automatická,150
Audi,Q8,2019,198000,1099990,Nafta,Automatická,210
Audi,Rs Q3,2020,33333,1249000,Benzín,Automatická,294
Audi,A5,2024,5,1740000,Nafta,Automatická,150
Audi,Rs3,2024,8500,1649000,Benzín,Automatická,294
Audi,Rs Q3,2020,68840,1390000,Benzín,Automatická,294
Audi,A4,2016,186882,430000,Nafta,Automatická,200
Audi,A3,2024,20117,689000,Benzín,Automatická,110
Audi,Q5,2024,10400,1559000,Hybridní,Automatická,270
Audi,Sq7,2021,47500,1598999,Nafta,Automatická,320
Audi,Q8,2021,57264,1560900,Hybridní,Automatická,280
Audi,S4,2022,59004,1137400,Nafta,Automatická,251
Audi,Q8,2022,25000,1790000,Benzín,Automatická,250
Audi,Q5,2024,24677,1234200,Nafta,Automatická,150
Audi,A3,2024,14018,847000,Nafta,Automatická,85
Audi,Rs4,2018,157000,1149900,Benzín,Automatická,331
Audi,A6 Allroad,2024,9980,1949900,Nafta,Automatická,210
Audi,A8,2017,40000,1369000,Nafta,Automatická,210
Audi,Q7,2023,18025,1850000,Nafta,Automatická,210
Audi,A4,2016,92368,365000,Benzín,Manuální,110
Audi,A3,2023,16353,719999,Benzín,Automatická,110
Audi,Q5,2025,0,1529000,Nafta,Automatická,150
Audi,S6,2021,112000,1249000,Nafta,Automatická,253
Audi,A8,2019,122000,969990,Benzín,Automatická,250
